"Date","Price","Open","High","Low","Vol.","Change %"
"11/11/2022","221.110","221.250","221.830","221.250","0.01K","0.04%"
"11/10/2022","221.030","221.625","221.750","221.250","0.01K","0.01%"
"11/09/2022","221.000","221.635","221.645","221.500","0.00K","-0.05%"
"11/08/2022","221.100","221.500","221.750","221.300","0.01K","0.05%"
"11/07/2022","221.000","222.125","222.125","221.300","0.02K","0.00%"
"11/04/2022","221.000","221.625","222.200","221.375","0.02K","-0.21%"
"11/03/2022","221.460","221.375","221.975","221.250","0.02K","0.21%"
"11/02/2022","221.000","220.250","221.625","220.250","0.01K","0.41%"
"11/01/2022","220.100","220.250","220.950","220.000","0.03K","0.05%"
"10/31/2022","220.000","222.125","222.250","220.125","0.04K","-0.45%"
"10/28/2022","221.000","221.125","222.125","220.755","0.01K","0.00%"
"10/27/2022","221.000","220.750","221.575","220.250","0.01K","0.91%"
"10/26/2022","219.000","219.500","220.950","219.325","0.02K","-0.68%"
"10/25/2022","220.500","220.000","221.025","219.075","0.04K","0.00%"
"10/24/2022","220.500","220.875","221.150","220.250","0.02K","-0.09%"
"10/21/2022","220.700","220.750","221.025","220.550","0.01K","-0.02%"
"10/20/2022","220.750","220.875","221.160","220.640","0.02K","0.11%"
"10/19/2022","220.500","219.625","221.125","219.575","0.02K","0.50%"
"10/18/2022","219.400","219.750","219.770","218.750","0.64K","-0.05%"
"10/17/2022","219.500","219.500","219.760","218.300","0.67K","0.23%"
"10/14/2022","219.000","219.375","219.510","217.750","1.10K","0.11%"
"10/13/2022","218.750","217.625","219.375","217.000","0.41K","0.57%"
"10/12/2022","217.500","216.500","217.975","216.500","0.03K","0.32%"
"10/11/2022","216.800","217.000","217.850","216.500","0.06K","-0.28%"
"10/10/2022","217.400","219.015","221.900","217.450","0.07K","-1.81%"
"10/07/2022","221.400","220.875","221.900","219.475","0.03K","0.00%"
"10/06/2022","221.400","223.375","223.500","220.750","0.03K","-0.61%"
"10/05/2022","222.750","225.375","227.250","223.000","0.04K","-2.73%"
"10/04/2022","229.000","226.250","229.500","224.750","0.02K","0.00%"
"10/03/2022","229.000","228.125","229.500","227.000","0.03K","0.59%"
"09/30/2022","227.650","228.000","231.540","227.250","0.03K","-0.59%"
"09/29/2022","229.000","231.875","232.075","228.885","0.04K","-1.08%"
"09/28/2022","231.500","233.500","235.655","230.750","0.02K","-2.07%"
"09/27/2022","236.400","236.875","239.500","233.250","0.03K","-1.09%"
"09/26/2022","239.000","239.625","239.750","235.500","0.03K","-0.17%"
"09/23/2022","239.400","239.625","239.900","239.130","0.01K","0.17%"
"09/22/2022","239.000","239.625","239.875","238.150","0.01K","0.50%"
"09/21/2022","237.800","238.875","239.875","238.150","0.02K","-0.29%"
"09/20/2022","238.500","239.750","239.760","238.150","0.71K","-0.42%"
"09/19/2022","239.500","239.125","239.760","236.750","0.78K","0.52%"
"09/16/2022","238.250","235.625","239.125","235.625","0.42K","1.08%"
"09/15/2022","235.700","234.200","237.250","233.500","0.14K","0.83%"
"09/14/2022","233.750","234.300","235.260","231.360","0.36K","0.06%"
"09/13/2022","233.600","231.500","234.300","229.875","1.09K","1.13%"
"09/12/2022","231.000","229.875","231.510","228.125","0.58K","0.54%"
"09/09/2022","229.750","225.375","229.875","224.525","0.42K","3.03%"
"09/08/2022","223.000","224.625","225.535","222.250","0.49K","-0.56%"
"09/07/2022","224.250","222.500","224.635","220.500","0.83K","1.01%"
"09/06/2022","222.000","219.250","222.510","219.150","0.31K","1.24%"
"09/05/2022","219.280","218.875","219.760","218.250","0.02K","0.22%"
"09/02/2022","218.800","217.250","219.300","217.000","0.03K","0.51%"
"09/01/2022","217.700","218.625","218.850","216.250","0.03K","-0.25%"
"08/31/2022","218.250","219.975","222.400","218.000","0.02K","-0.66%"
"08/30/2022","219.700","222.750","222.750","219.250","0.37K","-1.26%"
"08/29/2022","222.500","220.625","222.760","219.750","0.36K","1.00%"
"08/26/2022","220.300","219.625","220.750","218.750","0.01K","1.94%"
"08/25/2022","216.100","219.500","219.760","214.500","0.69K","-1.32%"
"08/24/2022","219.000","217.125","220.125","215.750","0.68K","1.01%"
"08/23/2022","216.800","216.125","217.500","216.125","0.02K","0.23%"
"08/22/2022","216.300","214.625","216.650","214.625","0.02K","0.84%"
"08/19/2022","214.500","214.000","215.750","214.000","0.02K","-0.07%"
"08/18/2022","214.650","214.250","215.225","214.250","0.02K","0.30%"
"08/17/2022","214.000","213.615","215.020","213.000","0.02K","0.28%"
"08/16/2022","213.400","212.250","214.050","211.750","0.04K","-0.09%"
"08/15/2022","213.590","214.250","215.625","211.250","0.04K","-2.60%"
"08/12/2022","219.300","217.000","219.550","214.250","0.03K","0.00%"
"08/11/2022","219.300","221.550","221.875","216.250","0.06K","-2.16%"
"08/10/2022","224.150","223.625","224.450","220.250","0.02K","0.00%"
"08/09/2022","224.150","224.300","224.450","224.265","0.01K","0.04%"
"08/08/2022","224.050","224.400","224.400","224.350","0.00K","0.08%"
"08/05/2022","223.880","226.125","226.125","221.250","0.04K","-0.67%"
"08/04/2022","225.400","228.625","228.775","222.625","0.04K","-1.25%"
"08/03/2022","228.250","238.440","238.440","224.750","0.07K","-4.20%"
"08/02/2022","238.250","238.250","240.150","237.950","0.03K","-0.40%"
"08/01/2022","239.200","238.750","240.425","238.380","0.03K","-0.19%"
"07/29/2022","239.660","239.625","240.425","238.750","0.02K","-0.02%"
"07/28/2022","239.700","235.875","240.150","235.750","0.01K","1.89%"
"07/27/2022","235.250","232.750","236.635","232.750","0.08K","1.27%"
"07/26/2022","232.290","230.125","233.500","228.550","0.03K","1.11%"
"07/25/2022","229.750","227.750","230.375","227.750","0.02K","0.77%"
"07/22/2022","228.000","226.500","229.125","226.250","0.03K","0.44%"
"07/21/2022","227.000","225.125","229.125","224.250","0.04K","1.00%"
"07/20/2022","224.750","221.875","226.250","221.875","0.02K","1.47%"
"07/19/2022","221.500","216.250","223.100","214.750","0.48K","2.78%"
"07/18/2022","215.500","210.875","216.260","209.750","0.36K","2.28%"
"07/15/2022","210.700","209.875","210.875","208.500","0.01K","0.62%"
"07/14/2022","209.400","210.875","210.875","208.150","0.02K","-0.28%"
"07/13/2022","209.990","207.875","210.875","207.500","0.01K","1.51%"
"07/11/2022","206.860","207.505","207.525","207.405","0.00K","-0.10%"
"07/08/2022","207.060","207.755","207.755","207.495","0.00K","-0.01%"
"07/07/2022","207.090","207.250","208.375","207.150","0.03K","-0.10%"
"07/06/2022","207.290","206.625","207.995","206.100","0.12K","0.38%"
"07/05/2022","206.500","204.350","206.625","204.350","0.01K","0.98%"
"07/04/2022","204.500","204.725","204.725","204.000","0.02K","0.00%"
"06/30/2022","204.500","205.025","205.200","203.550","0.05K","-0.07%"
"06/29/2022","204.650","206.875","206.875","204.500","0.04K","-0.92%"
"06/28/2022","206.540","207.750","207.875","205.750","0.04K","-0.10%"
"06/27/2022","206.750","207.625","207.850","206.650","0.04K","-0.60%"
"06/24/2022","208.000","207.625","208.350","206.875","0.03K","-0.19%"
"06/23/2022","208.400","211.625","211.740","205.850","0.06K","-1.35%"
"06/22/2022","211.250","212.250","212.270","208.750","0.41K","-0.12%"
"06/21/2022","211.500","210.190","212.270","209.145","1.06K","1.01%"
"06/20/2022","209.380","209.250","210.500","208.150","0.64K","0.42%"
"06/17/2022","208.500","209.125","209.385","207.150","0.55K","0.12%"
"06/16/2022","208.250","207.250","209.135","205.700","0.94K","0.85%"
"06/15/2022","206.500","206.375","207.250","204.850","1.05K","0.36%"
"06/14/2022","205.750","204.250","206.385","202.250","0.88K","1.11%"
"06/13/2022","203.500","201.375","204.410","201.375","0.36K","0.94%"
"06/10/2022","201.600","201.125","202.250","199.250","0.02K","0.05%"
"06/09/2022","201.500","201.375","202.060","199.850","0.02K","0.75%"
"06/08/2022","200.000","202.625","202.700","199.750","0.04K","-1.11%"
"06/07/2022","202.250","200.375","203.250","199.950","0.08K","1.23%"
"06/06/2022","199.800","197.450","200.395","197.450","0.03K","1.22%"
"06/03/2022","197.400","197.250","197.760","197.150","0.01K","0.10%"
"06/02/2022","197.200","197.850","197.925","197.150","0.03K","-0.15%"
"06/01/2022","197.500","198.150","198.525","197.250","0.02K","-0.60%"
"05/31/2022","198.700","198.875","199.125","198.150","0.02K","0.05%"
"05/30/2022","198.600","199.875","199.875","197.900","0.02K","-0.58%"
"05/27/2022","199.750","202.625","202.625","199.180","0.19K","-1.24%"
"05/26/2022","202.250","201.875","202.645","201.150","0.71K","0.12%"
"05/25/2022","202.000","201.350","202.510","200.750","0.36K","0.95%"
"05/24/2022","200.100","200.625","201.360","199.650","0.03K","-0.15%"
"05/23/2022","200.400","200.050","201.210","199.500","0.02K","0.15%"
"05/20/2022","200.100","199.825","201.255","199.250","0.11K","0.20%"
"05/19/2022","199.700","198.450","201.220","198.150","0.17K","1.11%"
"05/18/2022","197.500","196.750","198.670","195.825","0.69K","0.51%"
"05/17/2022","196.500","193.550","196.760","193.250","0.51K","1.66%"
"05/16/2022","193.300","192.650","194.510","192.150","0.07K","0.29%"
"05/13/2022","192.750","192.400","193.510","190.750","1.04K","0.44%"
"05/12/2022","191.900","190.750","192.400","189.250","1.04K","0.73%"
"05/11/2022","190.500","189.450","190.760","188.250","1.08K","0.82%"
"05/10/2022","188.950","188.300","189.450","187.000","1.06K","0.72%"
"05/09/2022","187.600","186.525","188.310","185.850","0.60K","0.84%"
"05/06/2022","186.030","185.750","186.545","185.250","0.02K","0.34%"
"05/05/2022","185.400","185.700","185.760","185.610","0.00K","0.10%"
"05/04/2022","185.220","185.650","185.660","185.650","0.00K","-0.10%"
"05/03/2022","185.400","185.700","185.750","185.570","0.00K","0.00%"
"05/02/2022","185.400","185.650","185.750","185.650","0.00K","0.00%"
"04/30/2022","185.400","185.700","185.700","185.700","","0.00%"
"04/29/2022","185.400","185.500","185.855","185.250","0.02K","0.06%"
"04/28/2022","185.290","185.375","185.970","184.950","0.03K","-0.02%"
"04/27/2022","185.320","185.650","185.675","185.200","0.02K","-0.34%"
"04/26/2022","185.950","185.875","186.275","185.375","0.01K","0.13%"
"04/25/2022","185.700","186.150","187.665","185.150","0.03K","-0.81%"
"04/22/2022","187.210","186.925","187.760","186.215","0.03K","0.30%"
"04/21/2022","186.650","186.125","187.100","185.650","0.01K","0.57%"
"04/20/2022","185.600","184.650","186.200","183.900","0.03K","1.42%"
"04/19/2022","183.000","182.375","184.650","181.750","0.02K","0.61%"
"04/18/2022","181.890","181.775","182.395","181.200","0.02K","0.49%"
"04/16/2022","181.000","181.250","181.250","181.250","","-0.28%"
"04/15/2022","181.500","181.450","182.075","180.975","0.02K","0.48%"
"04/14/2022","180.640","181.875","181.875","180.750","0.03K","-0.34%"
"04/13/2022","181.250","181.850","182.050","181.250","0.02K","-0.20%"
"04/12/2022","181.620","182.950","183.370","181.000","0.03K","-0.66%"
"04/11/2022","182.820","184.600","184.600","182.200","0.03K","-0.64%"
"04/08/2022","184.000","188.500","188.600","184.350","0.66K","-2.13%"
"04/07/2022","188.000","186.525","189.025","185.900","1.38K","1.05%"
"04/06/2022","186.050","185.550","186.535","185.100","1.16K","0.51%"
"04/05/2022","185.100","184.100","185.595","183.820","0.94K","1.04%"
"04/04/2022","183.200","183.850","184.470","183.550","0.10K","-0.38%"
"04/01/2022","183.900","184.200","184.610","182.420","0.51K","0.27%"
"03/31/2022","183.400","182.700","184.200","182.500","0.72K","0.55%"
"03/30/2022","182.400","182.600","182.750","182.075","1.04K","0.11%"
"03/29/2022","182.200","182.550","182.625","181.900","1.07K","0.05%"
"03/28/2022","182.100","182.200","182.585","181.550","0.63K","0.22%"
"03/25/2022","181.700","182.150","182.235","181.400","0.53K","0.06%"
"03/24/2022","181.600","182.200","182.210","181.325","0.80K","-0.06%"
"03/23/2022","181.700","182.200","182.200","181.350","0.99K","0.00%"
"03/22/2022","181.700","181.575","182.200","180.975","1.10K","0.30%"
"03/21/2022","181.150","180.300","181.625","180.250","0.48K","0.36%"
"03/18/2022","180.500","179.775","180.775","179.550","1.06K","0.53%"
"03/17/2022","179.550","179.650","180.100","179.400","1.04K","0.14%"
"03/16/2022","179.300","179.575","179.700","178.625","1.09K","0.08%"
"03/15/2022","179.150","179.500","179.585","178.750","0.71K","0.08%"
"03/14/2022","179.000","178.350","179.510","177.315","0.58K","0.36%"
"03/11/2022","178.350","179.250","179.285","178.350","1.05K","-0.08%"
"03/10/2022","178.500","179.250","179.250","178.400","1.01K","0.00%"
"03/09/2022","178.500","179.250","179.260","178.400","1.08K","0.00%"
"03/08/2022","178.500","178.125","179.260","178.040","0.73K","0.39%"
"03/07/2022","177.800","177.150","178.260","177.150","0.02K","0.31%"
"03/04/2022","177.250","178.250","178.335","177.050","1.14K","-0.14%"
"03/03/2022","177.500","177.675","178.385","177.350","1.12K","0.08%"
"03/02/2022","177.350","177.625","177.760","177.360","0.93K","0.06%"
"03/01/2022","177.250","177.625","177.710","177.025","0.45K","0.00%"
"02/28/2022","177.250","176.800","177.635","176.125","0.81K","0.25%"
"02/25/2022","176.800","176.750","177.560","175.250","0.53K","0.17%"
"02/24/2022","176.500","176.500","176.825","175.900","0.56K","0.28%"
"02/23/2022","176.000","176.500","176.550","175.800","0.43K","0.00%"
"02/22/2022","176.000","176.300","176.560","175.550","0.54K","0.23%"
"02/21/2022","175.600","175.500","176.400","175.350","0.32K","0.00%"
"02/18/2022","175.600","176.100","176.410","175.250","0.38K","0.23%"
"02/17/2022","175.200","176.250","176.260","174.990","0.86K","-0.17%"
"02/16/2022","175.500","176.400","176.410","175.400","0.65K","-0.17%"
"02/15/2022","175.800","176.375","176.410","174.350","0.53K","0.03%"
"02/14/2022","175.750","174.450","176.385","174.375","0.22K","0.72%"
"02/11/2022","174.500","174.850","175.035","174.375","0.06K","-0.23%"
"02/10/2022","174.900","175.150","175.325","174.550","0.05K","0.43%"
"02/09/2022","174.150","174.425","175.185","174.150","0.05K","0.09%"
"02/08/2022","174.000","174.525","174.650","174.125","0.05K","-0.16%"
"02/07/2022","174.280","174.475","174.835","174.150","0.04K","0.09%"
"02/04/2022","174.130","175.450","175.450","173.750","0.07K","-0.84%"
"02/03/2022","175.600","176.250","176.585","174.875","0.22K","-0.21%"
"02/02/2022","175.970","176.475","176.810","176.000","0.02K","-0.02%"
"02/01/2022","176.000","176.675","176.675","175.890","0.06K","-0.18%"
"01/31/2022","176.320","176.500","177.085","176.375","0.02K","-0.10%"
"01/28/2022","176.500","176.975","177.125","176.535","0.02K","-0.06%"
"01/27/2022","176.600","176.900","178.050","176.575","0.13K","-0.06%"
"01/26/2022","176.700","176.500","179.055","176.225","0.03K","0.28%"
"01/25/2022","176.200","176.385","176.800","176.170","0.02K","0.15%"
"01/24/2022","175.940","176.000","176.595","175.875","0.02K","-0.03%"
"01/21/2022","176.000","176.500","176.600","176.075","0.03K","-0.14%"
"01/20/2022","176.250","176.250","176.685","176.075","0.02K","0.16%"
"01/19/2022","175.970","176.150","176.410","175.915","0.03K","0.26%"
"01/18/2022","175.520","176.000","176.470","175.745","0.02K","-0.22%"
"01/17/2022","175.900","176.150","176.150","175.850","0.01K","0.09%"
"01/14/2022","175.750","176.400","176.400","175.775","0.02K","-0.14%"
"01/13/2022","176.000","176.250","176.600","176.000","0.02K","0.06%"
"01/12/2022","175.900","176.550","176.835","175.875","0.04K","-0.27%"
"01/11/2022","176.370","176.725","176.860","176.425","0.02K","0.04%"
"01/10/2022","176.300","176.750","176.800","176.350","0.02K","-0.14%"
"01/07/2022","176.550","176.600","177.200","176.075","0.03K","-0.06%"
"01/06/2022","176.650","176.625","177.225","176.385","0.01K","0.20%"
"01/05/2022","176.300","176.750","177.950","176.350","0.02K","0.03%"
"01/04/2022","176.250","176.525","176.850","176.100","0.03K","-0.01%"
"01/03/2022","176.270","176.445","176.645","176.310","0.00K","0.27%"
"12/31/2021","175.800","177.550","177.550","176.030","0.02K","-1.18%"
"12/30/2021","177.900","178.575","178.610","176.800","0.37K","-0.14%"
"12/29/2021","178.150","178.650","178.660","177.925","0.60K","-0.08%"
"12/28/2021","178.300","178.525","178.660","177.900","1.13K","0.14%"
"12/27/2021","178.050","177.780","178.635","177.690","0.64K","-0.11%"
"12/24/2021","178.250","178.500","178.625","177.875","0.91K","0.14%"
"12/23/2021","178.000","178.650","178.660","177.900","0.54K","-0.17%"
"12/22/2021","178.300","178.575","178.660","177.875","0.56K","0.08%"
"12/21/2021","178.150","178.225","178.585","177.750","0.17K","0.11%"
"12/20/2021","177.950","177.700","178.310","177.575","0.54K","-0.08%"
"12/17/2021","178.100","178.200","178.310","177.700","1.17K","0.11%"
"12/16/2021","177.900","178.175","178.245","177.750","1.00K","0.03%"
"12/15/2021","177.850","178.075","178.225","177.675","1.03K","0.03%"
"12/14/2021","177.800","178.150","178.225","177.400","0.66K","0.00%"
"12/13/2021","177.800","177.300","178.210","177.250","0.53K","0.17%"
"12/10/2021","177.500","177.525","178.225","177.185","0.56K","0.25%"
"12/09/2021","177.050","177.575","178.100","176.925","0.86K","-0.06%"
"12/08/2021","177.150","176.750","177.710","176.500","1.12K","0.37%"
"12/07/2021","176.500","176.750","177.025","176.290","1.04K","0.00%"
"12/06/2021","176.500","176.200","176.760","174.950","0.77K","0.09%"
"12/03/2021","176.350","176.750","177.050","176.225","1.18K","-0.08%"
"12/02/2021","176.500","175.300","176.760","175.300","0.80K","0.87%"
"12/01/2021","174.980","176.100","176.100","174.800","0.05K","-0.42%"
"11/30/2021","175.720","176.500","176.575","174.600","0.38K","-0.16%"
"11/29/2021","176.000","176.150","176.660","175.100","0.67K","0.40%"
"11/26/2021","175.300","175.555","176.735","174.500","1.13K","0.11%"
"11/25/2021","175.110","175.650","175.650","174.600","1.11K","-0.11%"
"11/24/2021","175.300","175.275","175.660","174.050","0.74K","0.43%"
"11/23/2021","174.550","175.250","175.285","173.450","0.65K","0.03%"
"11/22/2021","174.500","174.850","175.460","171.300","0.37K","-0.13%"
"11/19/2021","174.730","175.200","175.450","173.080","0.33K","0.19%"
"11/18/2021","174.400","175.125","175.210","173.250","0.74K","0.09%"
"11/17/2021","174.250","173.750","175.385","173.000","0.74K","0.00%"
"11/16/2021","174.250","175.100","175.550","173.550","0.52K","0.03%"
"11/15/2021","174.200","175.625","175.750","173.750","0.99K","-0.60%"
"11/12/2021","175.250","173.750","175.775","172.775","0.29K","1.01%"
"11/11/2021","173.500","172.450","174.150","172.450","0.03K","0.73%"
"11/10/2021","172.250","171.250","173.000","171.250","0.03K","0.77%"
"11/09/2021","170.930","170.250","171.950","170.250","0.04K","0.67%"
"11/08/2021","169.800","169.780","170.675","169.740","0.03K","0.12%"
